date,1. open,2. high,3. low,4. close,5. volume,symbol
2025-01-02,104.9700,105.6000,102.9300,103.4200,1371448,PCAR
2024-12-31,104.2300,104.4800,103.4000,104.0200,1311385,PCAR
2024-12-30,104.1200,104.1300,102.6400,103.6100,1608671,PCAR
2024-12-27,104.5400,105.7500,103.3900,104.5700,1640105,PCAR
2024-12-26,105.1800,105.7300,104.3600,105.4300,940817,PCAR
2024-12-24,104.7000,105.2500,103.7700,105.1800,978912,PCAR
2024-12-23,105.0200,105.3200,104.0100,104.7000,1897811,PCAR
2024-12-20,104.7700,106.7500,103.7700,105.3200,6356602,PCAR
2024-12-19,108.6500,109.5500,106.7600,107.5100,3183623,PCAR
2024-12-18,111.7200,112.1800,107.7200,107.7800,2809007,PCAR
2024-12-17,112.1300,113.8850,111.4800,111.6600,2955600,PCAR
2024-12-16,113.3200,113.4600,111.6300,112.3300,1971216,PCAR
2024-12-13,112.5900,113.5500,111.7300,113.0100,1484895,PCAR
2024-12-12,115.7800,115.9100,111.7100,112.8000,2166247,PCAR
2024-12-11,116.2900,116.8600,115.6700,115.8500,2218369,PCAR
2024-12-10,114.8400,116.6400,113.4700,115.3700,1875702,PCAR
2024-12-09,115.8700,116.4600,114.6900,114.8300,1870023,PCAR
2024-12-06,116.7100,117.0000,115.0589,115.8800,1916392,PCAR
2024-12-05,117.7700,118.1900,116.6000,117.6200,2029364,PCAR
2024-12-04,118.0900,118.8100,117.1900,118.4100,2046320,PCAR
2024-12-03,116.7500,117.5300,116.3800,116.8500,1862133,PCAR
2024-12-02,117.0000,117.1350,115.6800,116.2400,1651765,PCAR
2024-11-29,116.6400,117.4600,116.2000,117.0000,1069530,PCAR
2024-11-27,115.6200,116.3700,115.0000,116.1800,1685692,PCAR
2024-11-26,115.8300,116.2900,114.5900,115.8200,2131315,PCAR
2024-11-25,115.6100,116.6700,115.4000,116.5400,2976619,PCAR
2024-11-22,113.6700,115.0300,113.2600,114.7500,1802041,PCAR
2024-11-21,111.4400,114.5200,110.8300,114.0500,1620633,PCAR
2024-11-20,110.1800,110.9687,109.1400,109.9900,1457026,PCAR
2024-11-19,110.6400,111.3200,110.1800,110.3800,1636881,PCAR
2024-11-18,112.9200,113.2500,111.8150,111.8800,1912951,PCAR
2024-11-15,114.7800,115.2900,111.9100,112.2600,2528677,PCAR
2024-11-14,116.6800,117.2200,114.8400,115.0600,1713683,PCAR
2024-11-13,117.4900,117.6800,116.0000,116.8000,2628870,PCAR
2024-11-12,116.0000,117.2100,115.4600,116.7900,3690002,PCAR
2024-11-11,115.2800,116.9400,115.0000,116.4300,1927157,PCAR
2025-04-07,187.6200,196.3800,184.6144,190.5400,5369356,CTAS
2025-04-04,204.5700,204.5700,190.1400,190.3300,3969734,CTAS
2025-04-03,202.8300,209.3950,201.6000,204.8500,2244348,CTAS
2025-04-02,206.1900,209.2100,205.8300,208.6700,1613671,CTAS
2025-04-01,205.5500,208.2000,204.2800,207.8700,1637965,CTAS
2025-03-31,203.8500,206.7400,202.5500,205.5300,2595703,CTAS
2025-03-28,206.4800,206.4800,202.5300,203.2200,1685080,CTAS
2025-03-27,202.5900,207.8700,202.5900,206.2500,2324758,CTAS
2025-03-26,204.5400,212.7000,204.0100,204.7100,3688493,CTAS
2025-03-25,194.4300,195.0500,192.1400,193.4600,2092415,CTAS
2025-03-24,191.9200,194.8150,191.2750,194.5700,2049895,CTAS
2025-03-21,192.1300,192.4000,189.9050,191.1700,2574800,CTAS
2025-03-20,194.9100,196.5000,192.8200,194.4600,1583196,CTAS
2025-03-19,193.3600,196.8250,193.0800,196.3700,1470805,CTAS
2025-03-18,194.0000,194.9700,192.3800,193.4100,1656579,CTAS
2025-03-17,191.9400,195.5200,191.1750,195.1700,1532188,CTAS
2025-03-14,190.2500,193.4600,189.5200,192.8400,1509848,CTAS
2025-03-13,191.8600,192.1900,189.3700,190.5800,1609728,CTAS
2025-03-12,197.0900,197.6633,191.8700,192.2100,2339470,CTAS
2025-03-11,201.4500,201.5700,195.7100,196.5600,1887604,CTAS
2025-03-10,201.8800,205.6500,199.7200,200.6100,1812969,CTAS
2025-03-07,199.8400,203.6900,198.3400,203.0600,1805054,CTAS
2025-03-06,203.8000,203.8000,198.4504,200.6000,1947931,CTAS
2025-03-05,202.3000,206.6500,202.2600,205.2900,1281754,CTAS
2025-03-04,208.3000,209.7200,204.3535,204.5600,1661992,CTAS
2025-03-03,206.8600,210.1550,206.2800,207.4300,1685275,CTAS
2025-02-28,204.5200,207.6700,204.4100,207.5000,1839518,CTAS
2025-02-27,204.9300,206.8700,203.2900,203.3700,1688784,CTAS
2025-02-26,203.3900,207.5200,202.5700,204.3100,1519566,CTAS
2025-02-25,202.2350,207.4900,202.2350,205.8200,2205974,CTAS
2025-02-24,204.6200,206.4667,203.2000,203.3500,1613660,CTAS
2025-02-21,205.9300,206.3300,203.6200,204.4300,2302597,CTAS
2025-02-20,206.9000,207.2150,204.6300,205.9300,1340292,CTAS
2025-02-19,204.3600,208.6600,204.2100,208.1400,2326370,CTAS
2025-02-18,202.7200,204.0100,201.6200,203.7400,1388110,CTAS
2025-02-14,206.0000,207.2200,204.2000,204.2200,1062603,CTAS
2025-02-13,205.1800,206.8400,204.9200,205.9900,1272975,CTAS
2025-02-12,203.3100,205.5400,202.1350,204.6100,1309096,CTAS
2025-02-11,204.2900,205.6655,202.4100,205.4000,1093615,CTAS
2025-02-10,203.5500,205.1900,201.8700,203.9700,1530464,CTAS
2025-02-07,205.0000,205.6300,201.8400,202.0600,2114635,CTAS
2025-02-06,202.1200,204.5400,201.1600,204.2900,1343958,CTAS
2025-02-05,201.3000,202.1700,198.9600,201.6000,2009292,CTAS
2025-02-04,201.0100,202.3900,199.6600,200.6100,1452077,CTAS
2025-02-03,202.4180,203.0000,198.5900,202.2100,1789100,CTAS
2025-01-31,201.1300,202.5400,200.0600,200.5700,1321576,CTAS
2025-01-30,199.4200,202.3200,199.4200,202.1800,883858,CTAS
2025-01-29,201.4500,201.7200,198.4200,198.5600,836269,CTAS
2025-01-28,202.7500,203.1200,200.3600,200.4300,1471178,CTAS
2025-01-27,195.5000,202.9400,195.2200,202.5600,2637912,CTAS
2025-01-24,197.0600,198.4208,197.0100,197.3900,874024,CTAS
2025-01-23,198.5300,198.7800,196.9350,197.8000,1114217,CTAS
2025-01-22,201.2300,201.4500,198.9500,199.0200,1578125,CTAS
2025-01-21,198.9600,202.3200,198.9600,201.2300,2237797,CTAS
2025-01-17,201.3100,201.3100,197.5500,198.3100,1673347,CTAS
2025-01-16,196.4000,199.2400,196.2450,198.0500,1417892,CTAS
2025-01-15,194.8600,196.0500,194.0000,195.7000,1466838,CTAS
2025-01-14,190.0400,192.3600,189.3650,192.2800,1585371,CTAS
2025-01-13,188.6000,191.1800,187.6700,190.6000,1587843,CTAS
2025-01-10,191.5000,194.2400,189.1900,189.3000,2331026,CTAS
2025-01-08,189.3400,193.1100,188.3300,192.6500,3206403,CTAS
2025-01-07,187.5200,192.8900,186.4650,188.7200,3618460,CTAS
2025-01-06,185.6500,187.0250,184.0800,185.1000,2589566,CTAS
2025-01-03,182.7600,186.4580,182.7600,185.8500,2105637,CTAS
2025-01-02,183.5900,184.0750,180.9800,182.0900,1754371,CTAS
2024-12-31,183.8800,184.1500,181.9200,182.7000,2041043,CTAS
2024-12-30,182.5600,184.5500,180.7800,183.6800,1867274,CTAS
2024-12-27,183.3200,185.1900,182.1400,183.3700,1572727,CTAS
2024-12-26,186.9500,187.8893,184.9700,185.1300,1526660,CTAS
2024-12-24,187.1500,188.3900,186.6600,188.3500,908655,CTAS
2024-12-23,187.1300,188.2800,185.3400,187.1200,2663202,CTAS
2024-12-20,181.5900,187.7400,181.1500,186.9400,6170253,CTAS
2024-12-19,192.6600,193.6900,182.2100,182.7900,6209806,CTAS
2024-12-18,207.9700,210.3100,204.3100,204.3900,3568500,CTAS
2024-12-17,210.0000,212.4100,208.0300,208.3800,3241438,CTAS
2024-12-16,211.4000,213.8900,211.1200,211.8000,3075311,CTAS
2024-12-13,210.7500,211.9800,209.4000,211.2200,1370666,CTAS
2024-12-12,210.6700,211.7500,209.3433,211.5900,1466522,CTAS
2024-12-11,210.1400,212.4863,209.7950,210.9700,1518992,CTAS
2024-12-10,209.1600,210.8139,206.8601,210.1400,1982410,CTAS
2024-12-09,220.1500,221.2900,206.3400,208.3000,4021397,CTAS
2024-12-06,223.5700,225.0263,223.4100,223.7100,1329064,CTAS
2024-12-05,223.3700,224.5300,221.6400,223.2200,1015241,CTAS
2024-12-04,221.8600,224.2400,221.8600,223.6000,1495123,CTAS
2024-12-03,223.6600,225.2600,220.3028,222.6500,1391688,CTAS
2024-12-02,225.4200,225.7900,221.7500,222.6400,1965318,CTAS
2024-11-29,224.8000,226.6100,224.3300,225.7900,981446,CTAS
2024-11-27,228.0800,228.0800,222.7400,224.0500,1261266,CTAS
2024-11-26,225.2900,228.1200,225.1200,226.4700,1369662,CTAS
2024-11-25,222.6900,224.0500,221.5000,223.9000,2751977,CTAS
2024-11-22,221.5000,222.7702,220.8800,221.7600,1414450,CTAS
2024-11-21,219.2300,221.8291,218.1250,221.4900,1060945,CTAS
2024-11-20,217.1700,218.7700,216.2100,218.7500,1016232,CTAS
2024-11-19,215.3300,218.5800,214.5000,217.9700,1231507,CTAS
2024-11-18,215.3200,218.2900,214.6600,216.2000,1610541,CTAS
2024-11-15,216.1000,216.6400,213.8901,215.2000,1792986,CTAS
2024-11-14,223.0000,223.0700,216.6800,217.0500,1542872,CTAS
2024-11-13,224.2500,225.6100,223.2500,223.6200,1049147,CTAS
2024-11-12,224.1100,225.4400,223.5900,224.7300,900372,CTAS
2024-11-11,225.7200,227.3550,223.8000,224.1100,1185311,CTAS
2025-04-07,140.8000,145.5350,136.8200,140.4900,4652014,PAYX
2025-04-04,152.8400,153.0500,143.2400,143.3200,3049825,PAYX
2025-04-03,154.9100,155.5769,152.4800,153.5300,2623769,PAYX
2025-04-02,154.3800,155.2600,153.1500,154.9400,1422463,PAYX
2025-04-01,154.0700,155.1600,152.9600,154.5900,1941092,PAYX
2025-03-31,151.4000,154.7100,151.4000,154.2800,2910733,PAYX
2025-03-28,152.3200,152.8800,150.1000,151.0300,2419752,PAYX
2025-03-27,149.4800,152.1300,147.5900,151.8300,2640533,PAYX
2025-03-26,148.8100,153.1200,144.5200,150.1900,4430461,PAYX
2025-03-25,144.7800,145.7900,143.2300,144.1300,3387966,PAYX
2025-03-24,143.6300,145.1700,143.3300,144.8300,2153491,PAYX
2025-03-21,144.1200,144.5400,142.0100,143.0200,4764681,PAYX
2025-03-20,146.7400,147.4400,145.0300,145.2300,1464068,PAYX
2025-03-19,147.0100,147.9000,146.1500,147.5300,1722335,PAYX
2025-03-18,146.4700,147.5300,145.6200,146.9900,1351132,PAYX
2025-03-17,144.9100,148.4400,144.4750,147.9900,1897010,PAYX
2025-03-14,143.3600,145.8500,143.2612,145.4400,1591344,PAYX
2025-03-13,144.9800,145.8350,142.8800,143.5600,1977267,PAYX
2025-03-12,145.5500,147.0400,143.8300,145.0100,2780788,PAYX
2025-03-11,154.1100,154.4250,146.3900,146.5000,2955342,PAYX
2025-03-10,153.4800,158.3700,153.3400,154.5200,3964225,PAYX
2025-03-07,149.3600,154.0500,148.9500,153.4800,2253837,PAYX
2025-03-06,151.2600,151.8750,147.8577,149.8900,2577147,PAYX
2025-03-05,150.9100,153.2612,150.6050,152.1000,1867549,PAYX
2025-03-04,154.4300,154.9800,151.7850,152.0000,3820041,PAYX
2025-03-03,151.7650,154.4800,151.7650,153.3700,1790420,PAYX
2025-02-28,150.0600,151.8200,149.3800,151.6700,2485504,PAYX
2025-02-27,149.3500,150.6100,148.3000,148.7600,1678267,PAYX
2025-02-26,150.4300,151.6600,149.0300,149.2600,1211771,PAYX
2025-02-25,150.1900,151.8600,150.0700,151.0000,1769509,PAYX
2025-02-24,148.6100,150.9625,148.3133,149.8900,2651187,PAYX
2025-02-21,150.0700,150.1500,147.5900,148.5100,1674278,PAYX
2025-02-20,149.6500,150.6550,149.3500,150.2600,1356163,PAYX
2025-02-19,148.6500,150.1700,147.7800,150.0400,1094556,PAYX
2025-02-18,147.6550,149.2400,147.2000,148.4000,1931009,PAYX
2025-02-14,148.9600,149.2800,147.0900,147.2500,1052397,PAYX
2025-02-13,146.9400,148.7800,146.4901,148.6300,1252228,PAYX
2025-02-12,144.1300,147.3300,144.0700,146.9500,1377683,PAYX
2025-02-11,146.3100,146.6850,145.4600,146.1000,1404155,PAYX
2025-02-10,147.9800,147.9800,146.5400,147.0100,1331794,PAYX
2025-02-07,149.1600,149.9300,146.5500,146.7400,1803425,PAYX
2025-02-06,151.3800,151.7200,149.8600,150.0100,1536714,PAYX
2025-02-05,149.9600,151.0100,148.6600,150.8700,1538377,PAYX
2025-02-04,148.1400,149.9000,147.4450,149.5100,1664362,PAYX
2025-02-03,147.2700,149.2100,146.2900,148.6200,1589553,PAYX
2025-01-31,147.6200,148.9700,147.1700,147.6700,1766442,PAYX
2025-01-30,147.2100,149.8700,147.2100,148.0500,1472896,PAYX
2025-01-29,148.0000,148.5500,146.3000,146.8900,1801872,PAYX
2025-01-28,148.1700,150.4050,147.3800,147.4800,1580342,PAYX
2025-01-27,145.4600,148.5800,144.9750,148.0400,2446414,PAYX
2025-01-24,144.1600,146.3500,144.1600,146.1100,1425365,PAYX
2025-01-23,144.5200,145.3700,144.0900,144.7500,1331311,PAYX
2025-01-22,145.6200,146.4300,144.6650,144.7750,1654163,PAYX
2025-01-21,146.3600,147.2204,145.0600,145.6600,1483786,PAYX
2025-01-17,149.4600,149.4600,146.1850,146.2900,2116028,PAYX
2025-01-16,144.2700,147.2499,143.4900,146.8400,2262991,PAYX
2025-01-15,143.0000,145.4200,142.0300,144.2700,3787309,PAYX
2025-01-14,140.6400,142.3000,139.8457,141.7100,1729367,PAYX
2025-01-13,138.7300,140.9700,138.3300,140.5300,1430540,PAYX
2025-01-10,140.7700,141.0300,138.7200,139.0600,1904011,PAYX
2025-01-08,139.9500,140.4600,138.1350,140.2500,2079975,PAYX
2025-01-07,137.1700,140.2400,137.0000,139.2600,2279084,PAYX
2025-01-06,137.5300,139.3500,135.0210,136.0600,2629120,PAYX
2025-01-03,138.8900,140.1200,138.3100,139.6700,1284555,PAYX
2025-01-02,141.3900,141.6300,138.2111,138.5000,1601861,PAYX
2024-12-31,140.4600,140.9699,139.8647,140.2200,1265638,PAYX
2024-12-30,140.6600,140.7100,138.3100,139.9600,1639175,PAYX
2024-12-27,142.1000,142.9800,140.6100,141.2700,2032086,PAYX
2024-12-26,141.0700,142.8700,140.8000,142.6400,2364222,PAYX
2024-12-24,139.3500,141.7000,139.1000,141.3900,885757,PAYX
2024-12-23,139.1700,139.5900,137.9800,139.3400,1514828,PAYX
2024-12-20,136.5800,140.1100,136.5800,139.5400,4925570,PAYX
2024-12-19,140.9400,142.6800,137.0900,137.8100,4200107,PAYX
2024-12-18,139.3600,141.7000,135.8400,135.8600,4054003,PAYX
2024-12-17,140.7100,142.2900,139.4600,140.2800,3513177,PAYX
2024-12-16,141.9900,142.2500,140.7400,141.2000,2512455,PAYX
2024-12-13,141.4800,141.8650,140.4100,140.9800,2138150,PAYX
2024-12-12,141.3400,142.1600,139.5600,141.1900,1810600,PAYX
2024-12-11,142.4200,143.1600,140.9700,141.2400,2179172,PAYX
2024-12-10,140.8500,142.6900,139.8100,142.3900,2385244,PAYX
2024-12-09,142.8600,143.1900,139.8100,140.9500,1692289,PAYX
2024-12-06,142.9200,143.9150,142.6600,142.8600,2243202,PAYX
2024-12-05,144.1700,144.5100,141.2400,142.4000,1414681,PAYX
2024-12-04,145.1800,145.2400,143.5500,143.9800,1421302,PAYX
2024-12-03,145.5900,145.7400,144.0000,144.4900,1453394,PAYX
2024-12-02,146.3700,146.4900,144.6150,145.4500,1265684,PAYX
2024-11-29,145.4900,146.6200,145.3700,146.2700,730617,PAYX
2024-11-27,146.2300,147.4200,145.5100,145.7100,1017969,PAYX
2024-11-26,146.0000,146.3200,144.9700,146.1900,1366818,PAYX
2024-11-25,145.1100,145.8650,143.8250,145.2600,2018872,PAYX
2024-11-22,144.4300,145.5100,143.7000,144.4600,1249651,PAYX
2024-11-21,142.8900,144.1900,141.7000,144.0900,1089607,PAYX
2024-11-20,140.1600,142.0500,139.7000,141.8300,1349036,PAYX
2024-11-19,141.2600,141.8300,140.3700,140.6600,1353574,PAYX
2024-11-18,143.3500,143.6200,141.6115,141.7600,1122547,PAYX
2024-11-15,145.8100,145.8100,142.7300,142.9600,1631158,PAYX
2024-11-14,146.0300,146.4000,145.3200,145.8400,1455222,PAYX
2024-11-13,147.7300,148.2000,146.2124,146.5300,2653226,PAYX
2024-11-12,148.4300,149.7800,147.9400,148.0000,2322955,PAYX
2024-11-11,149.1200,150.7100,148.6000,148.7300,1325006,PAYX
2025-04-07,57.9200,66.1000,56.3200,62.2000,28191409,LRCX
2025-04-04,62.5100,63.0700,57.9700,59.0900,26250892,LRCX
2025-04-03,70.2200,70.5500,65.1050,65.2200,19479421,LRCX
2025-04-02,71.7200,74.8037,71.5600,73.7800,7641356,LRCX
2025-04-01,72.0400,72.8500,70.7500,72.8300,9066228,LRCX
2025-03-31,71.6000,72.8500,70.4400,72.7000,11778105,LRCX
2025-03-28,74.6300,75.3000,72.2300,72.6100,9541529,LRCX
2025-03-27,75.8850,76.0700,74.3500,74.8100,8441793,LRCX
2025-03-26,77.7500,77.8600,75.1300,76.1400,7328928,LRCX
2025-03-25,77.8500,78.3710,77.4750,77.6700,6437289,LRCX
2025-03-24,77.7400,78.7800,77.3800,77.9900,7954750,LRCX
2025-03-21,76.0000,76.3700,75.2700,75.8400,20061993,LRCX
2025-03-20,76.6900,78.1000,76.4450,77.5500,10689081,LRCX
2025-03-19,77.3700,79.4800,76.8650,77.9300,8907236,LRCX
2025-03-18,77.4800,77.8400,76.1700,77.3600,8094731,LRCX
2025-03-17,77.1100,79.1400,77.1100,78.3100,9555235,LRCX
2025-03-14,76.7550,79.0800,76.5200,78.6900,11862048,LRCX
2025-03-13,76.1150,77.2700,74.5450,75.2600,9746151,LRCX
2025-03-12,75.3050,77.6600,75.1700,76.5900,12702064,LRCX
2025-03-11,74.0800,75.3850,72.4500,73.3600,12617543,LRCX
2025-03-10,76.9000,77.3800,72.7000,73.8100,16626906,LRCX
2025-03-07,76.6500,79.4850,75.3400,79.0100,14160264,LRCX
2025-03-06,77.1300,78.5660,75.8550,76.4700,13195498,LRCX
2025-03-05,76.7600,79.4100,75.5200,79.0500,15404767,LRCX
2025-03-04,76.0300,78.4700,74.0800,76.4400,15417740,LRCX
2025-03-03,77.9350,79.7500,74.5500,75.7800,14787065,LRCX
2025-02-28,76.7500,78.1800,75.3700,76.7400,22608252,LRCX
2025-02-27,81.6500,82.1650,76.0400,76.1700,14830208,LRCX
2025-02-26,81.6900,82.9300,80.6500,81.3000,12427523,LRCX
2025-02-25,83.0600,83.6999,79.9250,80.2900,19088089,LRCX
2025-02-24,86.4500,86.7100,83.2200,83.3400,11728673,LRCX
2025-02-21,89.6400,90.2200,85.7200,86.0200,12860943,LRCX
2025-02-20,89.9800,91.7200,88.5600,89.0200,16888441,LRCX
2025-02-19,86.3000,89.8000,85.7500,87.6600,15588030,LRCX
2025-02-18,84.9100,86.8100,83.3700,86.5800,16205484,LRCX
2025-02-14,82.6500,83.6100,81.7200,82.7500,9149516,LRCX
2025-02-13,81.5750,83.6600,81.4500,83.3000,7845934,LRCX
2025-02-12,81.2800,82.1400,80.4900,81.5700,7973042,LRCX
2025-02-11,83.0600,84.5000,82.9800,83.2600,8903373,LRCX
2025-02-10,83.5500,84.6700,82.5600,83.7300,13613089,LRCX
2025-02-07,83.1900,83.5100,81.7900,82.3300,9833594,LRCX
2025-02-06,81.1500,83.0550,80.9300,82.8300,9903213,LRCX
2025-02-05,79.1000,82.1050,78.6200,81.9400,10740981,LRCX
2025-02-04,79.0000,80.5850,78.9720,79.9100,9538804,LRCX
2025-02-03,78.9750,81.5600,78.5000,80.1900,14537703,LRCX
2025-01-31,81.0900,84.2150,80.8450,81.0500,18840940,LRCX
2025-01-30,79.7500,82.0900,77.5900,80.7300,24878513,LRCX
2025-01-29,77.4500,77.4900,74.4700,75.1500,14558898,LRCX
2025-01-28,75.1100,75.6700,73.6000,74.5100,13597666,LRCX
2025-01-27,76.7900,76.8300,73.4100,75.6300,19881317,LRCX
2025-01-24,81.7000,81.7000,78.9800,79.6800,9091926,LRCX
2025-01-23,80.7500,81.3900,79.4500,81.2300,11383314,LRCX
2025-01-22,82.4300,85.1900,82.4200,83.2500,14716613,LRCX
2025-01-21,80.8200,82.4300,79.9150,81.5000,10978304,LRCX
2025-01-17,81.4100,81.8100,79.6000,80.3000,10350975,LRCX
2025-01-16,78.8900,82.8300,78.3100,79.2200,19156574,LRCX
2025-01-15,75.8600,77.2700,75.4500,76.1500,11085772,LRCX
2025-01-14,75.0400,75.1300,73.5900,75.0600,9033070,LRCX
2025-01-13,73.1700,74.5800,72.5600,74.4500,8321802,LRCX
2025-01-10,76.0200,76.2300,74.3200,74.6500,11957584,LRCX
2025-01-08,77.4200,77.7500,76.2400,77.0400,8690771,LRCX
2025-01-07,78.8600,80.1400,76.8900,77.5200,10896611,LRCX
2025-01-06,77.1800,80.1500,77.0000,77.9800,15164600,LRCX
2025-01-03,73.1800,75.2750,72.9700,75.1100,8983435,LRCX
2025-01-02,72.7100,73.9180,71.7400,72.4400,8075062,LRCX
2024-12-31,72.4000,72.8000,71.5400,72.2300,7195243,LRCX
2024-12-30,72.0000,72.5900,71.2700,72.1500,10381689,LRCX
2024-12-27,73.3000,73.7600,72.6400,73.4000,5444088,LRCX
2024-12-26,73.2500,74.5600,73.0000,73.9900,6298458,LRCX
2024-12-24,74.0650,74.1700,73.2300,73.8300,5611688,LRCX
2024-12-23,72.3500,73.9900,72.0000,73.8000,10406721,LRCX
2024-12-20,70.5400,73.4750,70.3000,71.7900,29404476,LRCX
2024-12-19,72.7500,72.9100,70.1606,71.2100,17426426,LRCX
2024-12-18,78.0400,79.3100,74.6200,75.2000,15804705,LRCX
2024-12-17,77.8900,78.7400,77.4200,77.8100,14167937,LRCX
2024-12-16,76.2700,78.1250,75.3218,77.8300,12749609,LRCX
2024-12-13,76.3800,77.3200,75.4401,76.2600,10818688,LRCX
2024-12-12,77.2500,77.3600,74.9500,75.5800,8641547,LRCX
2024-12-11,76.3200,78.7200,75.4300,78.2300,14116942,LRCX
2024-12-10,78.1400,78.2500,74.4200,75.1300,10620138,LRCX
2024-12-09,76.4650,78.2500,75.6700,77.4500,10742162,LRCX
2024-12-06,75.1400,76.6900,74.6900,76.5900,8329999,LRCX
2024-12-05,77.8800,77.8800,74.6500,75.2100,12921603,LRCX
2024-12-04,79.5400,79.8290,77.6150,78.2600,9380428,LRCX
2024-12-03,77.7000,78.7000,77.0400,78.3400,9884599,LRCX
2024-12-02,73.8800,78.8550,73.8550,78.5100,20059294,LRCX
2024-11-29,73.8500,75.7700,73.6600,73.8800,10736454,LRCX
2024-11-27,72.7300,72.8700,70.4200,71.5700,7846714,LRCX
2024-11-26,74.1100,74.4700,72.0000,72.6900,7385246,LRCX
2024-11-25,74.0130,74.0300,71.6400,73.7100,16714213,LRCX
2024-11-22,72.6050,73.2700,71.6000,72.6400,8666481,LRCX
2024-11-21,71.1900,73.4500,70.8300,73.1300,14509043,LRCX
2024-11-20,70.0100,70.2156,68.8700,70.0500,8816927,LRCX
2024-11-19,70.0500,70.5200,69.5600,70.1700,7445949,LRCX
2024-11-18,69.8900,70.8000,69.6352,70.5700,11520126,LRCX
2024-11-15,71.6500,72.7100,69.9850,70.0500,14577423,LRCX
2024-11-14,75.4500,75.6400,74.4958,74.7900,9993894,LRCX
2024-11-13,74.5000,75.0687,73.5100,73.8500,11618097,LRCX
2024-11-12,76.4150,76.6700,74.6600,75.7000,9672261,LRCX
2024-11-11,77.4300,77.8900,74.8450,76.1700,10306217,LRCX
